web-scraper-order,web-scraper-start-url,prix,adresse,img_link-src,type_habits
"1740086259-1767","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2598955_uploaded_image1_1599168475.jpg","Chaussures"
"1740086259-1768","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2598330_uploaded_image1_1599150639.jpg","Chaussures homme"
"1740086259-1769","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596585_uploaded_image1_1599113290.jpg","Baskets Jordan One Mid"
"1740086259-1770","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596561_uploaded_image1_1599112553.jpg","Baskets Air Dior Jordan One"
"1740086259-1771","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596551_uploaded_image1_1599112247.jpg","Baskets Jordan One"
"1740086259-1772","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596540_uploaded_image1_1599111925.jpg","Baskets Jordan One Fearless"
"1740086259-1773","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596527_uploaded_image1_1599111473.jpg","Baskets Jordan one travis scoot"
"1740086259-1774","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596526_uploaded_image1_1599111362.jpg","Baskets Jordan"
"1740086259-1775","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2596524_uploaded_image1_1599111147.jpg","Baskets Jordan One Low Paris"
"1740086259-1776","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2595885_uploaded_image1_1599078928.jpg","Chaussures homme"
"1740086259-1777","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","3 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2595742_uploaded_image1_1599075576.jpg","Sandales homme"
"1740086259-1778","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2595553_uploaded_image1_1599070477.jpg","Chaussures homme"
"1740086259-1779","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2594485_uploaded_image1_1599048389.jpg","Chaussures Wallabez"
"1740086259-1780","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2594473_uploaded_image1_1599048294.jpg","Baskets Nike Zoom"
"1740086259-1781","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2594432_uploaded_image1_1599047864.jpg","Chaussures Vans"
"1740086259-1782","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2593708_uploaded_image1_1599036206.jpg","Baskets Nike Vapormax"
"1740086259-1783","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593042_uploaded_image1_1599002217.jpg","Chaussures Nike"
"1740086259-1784","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593038_uploaded_image3_1599002082.jpeg","Chaussures homme"
"1740086259-1785","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593032_uploaded_image1_1599001910.jpg","Chaussures Nike"
"1740086259-1786","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593028_uploaded_image1_1599001810.jpg","Chaussures homme"
"1740086259-1787","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593025_uploaded_image1_1599001730.jpg","Chaussures homme"
"1740086259-1788","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2592981_uploaded_image1_1599000074.jpg","Chaussures en cuir"
"1740086259-1789","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2591815_uploaded_image1_1598974898.jpg","Chaussures homme"
"1740086259-1790","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2591798_uploaded_image1_1598974677.jpg","Chaussures  homme"
"1740086259-1791","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2591749_uploaded_image1_1598974025.jpg","Chaussures en cuir"
"1740086259-1792","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2587006_uploaded_image1_1598817447.jpg","Sandales pour hommes"
"1740086259-1793","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2587001_uploaded_image1_1598817297.jpg","Chaussures classiques"
"1740086259-1794","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2586990_uploaded_image1_1598816863.jpg","Chaussures classiques Timberland"
"1740086259-1795","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2586221_uploaded_image1_1598792924.jpg","Chaussures de ville"
"1740086259-1796","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584976_uploaded_image1_1598726029.jpg","Chaussures hommes"
"1740086259-1797","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584973_uploaded_image1_1598725915.jpg","Chaussures homme"
"1740086259-1798","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584731_uploaded_image1_1598716659.jpg","Chaussures homme"
"1740086259-1799","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584459_uploaded_image2_1598710466.jpeg","Chaussures Homme"
"1740086259-1800","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","18 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584205_uploaded_image1_1598703602.jpg","Sneakers homme - femme"
"1740086259-1801","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584185_uploaded_image1_1598703005.jpg","Chaussures Homme"
"1740086259-1802","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2583910_uploaded_image1_1598695018.jpg","Baskets Jordan 4"
"1740086259-1803","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2583299_uploaded_image1_1598649082.jpg","Chaussures"
"1740086259-1804","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","10 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2582820_uploaded_image1_1598633122.jpg","Baskets Nike Air Max 95"
"1740086259-1805","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2581790_uploaded_image1_1598604194.jpg","Chaussures homme"
"1740086259-1806","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2581650_uploaded_image1_1598598476.jpg","Baskets Jordan 4 Homme"
"1740086259-1807","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2580598_uploaded_image1_1598544941.jpg","Chaussures homme"
"1740086259-1808","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2580368_uploaded_image1_1598539759.jpg","Chaussures Versace Homme"
"1740086259-1809","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2579975_uploaded_image1_1598531123.jpg","Chaussures Wallabees"
"1740086259-1810","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2578963_uploaded_image1_1598483624.jpg","Chaussures homme"
"1740086259-1811","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2578956_uploaded_image1_1598483498.jpg","Chaussures homme"
"1740086259-1812","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2578954_uploaded_image1_1598483380.jpg","Chaussures Nike"
"1740086259-1813","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2578952_uploaded_image1_1598483252.jpg","Baskets Nike"
"1740086259-1814","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2578334_uploaded_image1_1598463287.jpg","Chaussures  homme"
"1740086259-1815","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","50 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2577534_uploaded_image1_1598444062.jpg","Chaussures homme"
"1740086259-1816","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2576570_uploaded_image2_1598397988.jpeg","Baskets Nike Air"
"1740086259-1817","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2576542_uploaded_image1_1598397216.jpg","Chaussures homme"
"1740086259-1818","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2576059_uploaded_image1_1598384101.jpg","Baskets Jordan One"
"1740086259-1819","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2576057_uploaded_image1_1598383987.jpg","Baskets Jordan 1"
"1740086259-1820","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2575421_uploaded_image1_1598368410.jpg","Chaussures   homme"
"1740086259-1821","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2573460_uploaded_image1_1598310325.jpg","Chaussures homme"
"1740086259-1822","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","17 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572954_uploaded_image1_1598297957.jpg","Chaussures"
"1740086259-1823","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572949_uploaded_image1_1598297847.jpg","Chaussures"
"1740086259-1824","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","6 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572013_uploaded_image1_1598279345.jpg","Baskets Nike Air Max TN"
"1740086259-1825","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2569991_uploaded_image1_1598223618.jpg","Chaussures Jordan 1"
"1740086259-1826","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","6 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2569950_uploaded_image1_1598222352.jpg","Chaussures cuir homme"
"1740086259-1827","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","12 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2569225_uploaded_image1_1598196793.jpg","Mocassins homme"
"1740086259-1828","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","22 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2569224_uploaded_image1_1598196707.jpg","Chaussures de ville"
"1740086259-1829","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","6 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2568928_uploaded_image1_1598187396.jpg","Sandales Louis Vuitton homme"
"1740086259-1830","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565272_uploaded_image1_1598045607.jpg","Chaussures homme"
"1740086259-1831","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565270_uploaded_image1_1598045500.jpg","Baskets"
"1740086259-1832","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565265_uploaded_image1_1598045407.jpg","Baskets"
"1740086259-1833","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565262_uploaded_image1_1598045302.jpg","Chaussures homme"
"1740086259-1834","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565259_uploaded_image1_1598045210.jpg","Chaussures homme"
"1740086259-1835","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2565258_uploaded_image1_1598045096.jpg","Chaussures homme"
"1740086259-1836","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2562557_uploaded_image1_1597980263.jpg","Chaussures homme"
"1740086259-1837","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2562164_uploaded_image1_1597961451.jpg","Baskets Nike Air"
"1740086259-1838","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2562160_uploaded_image1_1597961330.jpg","Baskets Nike Air"
"1740086259-1839","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2562152_uploaded_image1_1597961112.jpg","Baskets Nike Air"
"1740086259-1840","https://sn.coinafrique.com/categorie/chaussures-homme?page=98","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2561607_uploaded_image1_1597948142.jpg","Babouches Super Royal"
